[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:247] Initializing engine
[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:251] C API version: (1.0.0)
[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:255] Engine version: (1.0.0)
[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:347] Created vehicle mesh with model file: \\?\C:\Desktop\hackathon\KonkursF1\backend\assets\bolids\F1_CAR_06.glb
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:71] Line length: 3239.7217
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(87) vec: [347.907, -0.499, 63.834] dist: 502.04688
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(88) vec: [344.264, -0.499, 68.227] dist: 507.75385
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(89) vec: [340.540, -0.499, 72.495] dist: 513.418
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(90) vec: [336.803, -0.499, 76.743] dist: 519.07605
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(91) vec: [333.010, -0.499, 80.907] dist: 524.7085
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(92) vec: [329.201, -0.499, 85.047] dist: 530.3342
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(93) vec: [325.364, -0.499, 89.147] dist: 535.94916
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(94) vec: [321.499, -0.499, 93.204] dist: 541.55286
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(95) vec: [317.634, -0.499, 97.261] dist: 547.15656
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(96) vec: [313.727, -0.499, 101.257] dist: 552.745
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(97) vec: [309.819, -0.499, 105.252] dist: 558.3332
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(98) vec: [305.902, -0.499, 109.232] dist: 563.9177
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(99) vec: [301.963, -0.499, 113.180] dist: 569.49426
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(100) vec: [298.025, -0.499, 117.128] dist: 575.07086
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(101) vec: [294.076, -0.499, 121.059] dist: 580.6429
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(102) vec: [290.116, -0.499, 124.972] dist: 586.2102
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(103) vec: [286.156, -0.499, 128.886] dist: 591.7776
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(104) vec: [282.191, -0.499, 132.787] dist: 597.34045
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(105) vec: [278.220, -0.499, 136.678] dist: 602.89984
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(106) vec: [274.249, -0.499, 140.569] dist: 608.4593
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(107) vec: [270.278, -0.499, 144.453] dist: 614.0144
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(108) vec: [266.306, -0.499, 148.333] dist: 619.56647
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(109) vec: [262.333, -0.499, 152.212] dist: 625.1184
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(110) vec: [258.366, -0.499, 156.090] dist: 630.6665
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(111) vec: [254.402, -0.499, 159.967] dist: 636.21136
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(112) vec: [250.438, -0.499, 163.844] dist: 641.7564
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(113) vec: [246.484, -0.499, 167.726] dist: 647.2972
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(114) vec: [242.537, -0.499, 171.610] dist: 652.83484
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(115) vec: [238.591, -0.499, 175.495] dist: 658.3726
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(116) vec: [234.662, -0.499, 179.390] dist: 663.9048
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(117) vec: [230.743, -0.499, 183.291] dist: 669.43427
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(118) vec: [226.824, -0.499, 187.192] dist: 674.9638
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(119) vec: [222.938, -0.499, 191.114] dist: 680.48456
